"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"2","16.2347292545387","1","2","2.0","1","2.0","0","735627","0.16"
"2","14.705204242519242","2","3","2.0","5","2.0","0","735627","0.21"
"5","15.630709860105934","1","3","5.0","14","5.0","0","735627","0.46"
"1","20.170249168062078","1","2","0","1","0","0.40551020408163213","735627","1.30"
"0","150.3100844618362","2","5","0","5","0","0","735627","0.41"
"3","14.253801582772514","0","2","0","5","0","0","735627","0.20"
"1","31.284663993326603","1","3","1.0","14","1.0","0","735627","0.67"
"1","23.88199624115624","1","4","0","14","0","0","735627","1.03"
"1","28.83487376554626","1","3","0","1","0","0","735627","0.16"
"3","7.803283538945095","5","2","2.0","1","2.0","3.901181625687117","735627","0.16"
"1","0","1","2","1.0","1","1.0","0","735627","0.17"
"4","306.4819285780148","1","2","1.0","1","4.0","2.461868544600938","735627","0.17"
"6","7.729349630414591","1","2","0.0","5","0.0","0.4771875000000001","735627","0.25"
"0","114.8254015652478","0","5","0","1","0","5.1707534246575335","735627","0.70"
"3","0.575","1","2","2.0","1","2.0","0.6413636363636364","735627","0.16"
"3","55.161928635140704","1","2","2.0","14","1.0","0","735627","0.32"
"4","16.421514910276976","1","2","0","5","0","1.5158333333333338","735627","0.21"
"3","3.0323077383125874","1","2","0","1","0","0.666","735627","0.17"
"1","61.608172628833245","1","2","0","5","0","5.418205128205128","735627","0.80"
"3","47.80766901746362","0","2","2.0","14","2.0","9.10148863879246","735627","3.16"
"5","2.7975502434451682","1","2","0","5","0","1.0331818181818182","735627","0.20"
"3","0.0","2","3","2.0","5","2.0","0","735627","0.23"
"4","10.80194194801739","1","2","0","1","0","0","735627","0.16"
"3","28.44850013554757","1","2","2.0","5","2.0","1.6110740203193072","735627","0.54"
"6","17.706648421482733","1","5","0","14","0","0","735627","0.48"
"2","11.560628408611311","1","2","0","14","0","3.8741244287494823","735627","5.45"
"1","9.194457230967995","0","2","0","1","0","0","735627","0.16"
"2","71.31349854022432","1","3","0","18","0","1.8372764338135212","735627","27.08"
"3","9.683166802398304","1","2","2.0","1","2.0","0","735627","0.16"
"3","56.9534970687971","1","4","3.0","18","1.0","3.7939823161664634","735627","29.01"
"5","46.19968178189293","1","2","4.0","1","1.0","0","735627","0.16"
"3","7.061982237805211","1","6","0","1","0","0","735627","0.16"
"6","11.147832045536385","2","3","4.0","5","3.0","0","735627","0.21"
"7","32.8790493212409","0","3","0","14","0","0","735627","9.00"
"1","2.7787011300615045","0","3","0","1","0","0","735627","0.19"
"2","29.342121920245436","1","2","2.0","5","1.0","0","735627","0.25"
"6","0.3753217391304349","1","7","0","1","0","0.5136421725239613","735627","0.16"
"4","14.6395918542308","0","3","2.0","14","2.0","2.063905191873596","735627","0.36"
"0","150.3100844618362","2","6","0","5","0","0","735627","0.30"
"4","72.92970859711586","2","2","4.0","14","4.0","0","735627","2.74"
"6","15.546349410758348","1","2","5.0","14","5.0","0.5190243902439025","735627","0.56"
"1","11.318050362234032","1","3","0","1","0","0","735627","0.22"
"2","14.287347902365452","1","2","0","1","0","1.8372764338135212","735627","0.16"
"4","0","1","3","3.0","5","4.0","0","735627","0.21"
"4","25.29605877185608","2","2","2.0","14","2.0","0","735627","2.49"
"0","133.40754731720003","0","6","0","5","0","0.5645945945945947","735627","0.38"
"3","95.55715330327939","1","2","1.0","1","3.0","0","735627","0.16"
"0","78.54207720073516","0","20","0","1","0","0","735627","0.18"
"1","0.8638857142857143","1","2","0.0","1","0.0","0.4771875000000001","735627","0.17"
"5","9.039847215411136","2","3","3.0","14","4.0","1.8372764338135212","735627","0.37"
"5","6.735277498083057","1","2","4.0","1","2.0","0.20266666666666666","735627","0.17"
"2","21.321091989341802","1","3","0","1","0","0","735627","0.16"
"4","5.127879934965512","1","3","0","1","0","0","735627","0.16"
"4","13.8209274200541","1","2","1.0","5","1.0","1.3398901098901104","735627","0.21"
"3","18.065966437072852","1","2","0","1","0","5.418205128205128","735627","0.20"
"4","53.94543840666252","1","2","0","14","0","1.4144329896907222","735627","15.98"
"4","0.5158333333333334","1","3","2.0","5","2.0","2.385684995340167","735627","0.20"
"4","19.30718148541407","5","2","2.0","5","2.0","1.8372764338135212","735627","0.21"
"6","6.241308741814817","1","5","6.0","5","1.0","1.0136000000000003","735627","0.20"
"2","304.4664823955638","0","2","0","1","0","0","735627","0.17"
"5","16.12880207761737","1","3","2.0","1","4.0","0.666","735627","0.16"
"5","5.387061753929967","1","5","4.0","5","3.0","1.8372764338135212","735627","0.21"
"5","3.860697449800898","1","3","0","1","0","0.7683783783783783","735627","0.35"
"3","11.622523029300035","2","2","0.0","5","0.0","1.8170776098901105","735627","0.42"
"1","0","1","4","0","1","0","0","735627","0.19"
"4","28.383459739116912","1","2","4.0","14","3.0","7.255481562018649","735627","0.29"
"2","4.6607982834431425","1","6","0","5","0","0","735627","0.23"
"5","39.02359572125814","1","4","2.0","18","2.0","1.6110740203193072","735627","9.93"
"3","13.177570084741019","1","3","0","1","0","0","735627","0.16"
"4","0","1","3","3.0","5","4.0","0","735627","0.21"
"3","36.8203821742445","1","2","1.0","14","4.0","0.5190243902439025","735627","0.79"
"3","473.4994497518607","0","2","2.0","1","2.0","0","735627","0.20"
"0","35.16971943467005","0","2","0","14","0","0","735627","0.32"
"0","60.12413796083536","0","3","0","14","0","0","735627","9.33"
"2","172.17978456301483","1","3","1.0","1","1.0","0","735627","0.20"
"5","44.684008464234786","1","4","0","14","0","2.063905191873596","735627","0.47"
"4","46.19968178189293","1","2","3.0","1","3.0","0","735627","0.16"
"2","10.374441640126612","1","3","0","1","0","0.6413636363636364","735627","0.20"
"2","46.461052483967","1","3","2.0","1","2.0","0","735627","0.20"
"4","0.5158333333333334","1","3","3.0","1","3.0","0.31189189189189187","735627","0.16"
"2","4.126639327204236","1","6","0","5","0","0","735627","0.21"
"5","25.438306204341725","1","2","0","14","0","0","735627","0.39"
"10","62.749776566650866","0","2","12.0","18","12.0","9.747272727272728","735627","23.89"
"4","13.650093669914625","1","2","3.0","1","3.0","1.0715102040816322","735627","0.16"
"3","8.080655144459499","1","2","0","1","0","1.0331818181818182","735627","0.17"
"3","23.409224240729653","2","4","2.0","5","2.0","0","735627","0.33"
"5","44.53819724726865","5","2","5.0","14","5.0","5.47531053749411","735627","0.39"
"3","23.612471350131116","2","3","1.0","14","3.0","2.0068717122920026","735627","0.54"
"0","150.3100844618362","2","5","0","5","0","0","735627","0.46"
"0","150.3100844618362","2","6","0","5","0","0","735627","0.25"
"3","37.14461427458411","1","2","4","1","4","0.19350000000000003","735627","0.16"
"1","33.262220049344776","1","3","2.0","1","2.0","0","735627","0.20"
"0","150.3100844618362","2","6","0","5","0","0","735627","0.36"
"2","14.421349737325471","1","6","1.0","5","1.0","0","735627","0.25"
"3","9.424448666001533","1","2","2.0","1","2.0","0.20266666666666666","735627","0.17"
"2","10.53411514759933","1","6","1.0","1","1.0","0","735627","0.16"
"3","18.041140342267774","1","3","1.0","14","1.0","0.6413636363636364","735627","0.72"
"3","3.249079663532902","1","4","1.0","1","1.0","1.8372764338135212","735627","0.17"
"1","30.456417801029335","1","4","0","1","0","0","735627","0.17"
"0","150.3100844618362","2","6","0","5","0","0","735627","0.29"
"3","0","2","2","4.0","5","4.0","0","735627","0.26"
"1","0","1","16","0","5","0","0","735627","3.49"
"1","14.215046822209297","1","2","0","5","0","0","735627","1.62"
"5","23.67795721399699","5","2","10.0","14","10.0","0.4086363636363636","735627","0.34"
"6","90.90007546850313","1","4","6.0","14","6.0","0","735627","0.42"
"3","7.136058820232085","1","2","0","1","0","1.0331818181818182","735627","0.20"
"2","27.909949443226417","1","5","0","1","0","0.19350000000000003","735627","0.24"
"4","11.05288790117301","2","3","6.0","5","6.0","0","735627","0.23"
"2","11.929981704798363","1","11","0","1","0","0","735627","0.17"
"1","3.009059023060781","1","6","0","5","0","0","735627","0.22"
"4","30.242430717996612","1","3","2.0","5","3.0","0","735627","0.21"
"0","77.92687553928491","0","3","0","14","0","1.8372764338135212","735627","4.41"
"6","51.592043013450535","1","3","5.0","14","5.0","3.4483504541328287","735627","0.64"
"6","81.50873198986415","1","4","6.0","18","6.0","2.063905191873596","735627","9.93"
"6","17.997116164652855","2","3","0","5","0","0","735627","0.20"
"5","1.545068027210884","1","2","7.0","14","2.0","5.568122069335759","735627","0.37"
"2","0.5158333333333334","1","3","1.0","5","1.0","3.6917149007414496","735627","0.25"
"2","3.8852649541630884","1","11","0","1","0","1.8372764338135212","735627","0.20"
"2","30.216034910365696","2","3","0","5","0","0","735627","0.23"
"7","11.787133967344321","1","3","0","5","0","0.666","735627","0.20"
"2","17.180007467102126","2","5","2.0","5","2.0","0","735627","0.20"
"0","171.70006102808722","0","3","0","18","0","5.418205128205128","735627","59.99"
"3","3.07074074074074","2","2","2.0","5","2.0","1.8931428571428566","735627","0.23"
"3","3.249079663532902","1","5","2.0","1","3.0","1.8372764338135212","735627","0.16"
"4","9.849883252706674","1","4","0","14","0","0","735627","22.14"
"2","17.81990484317883","1","3","0","5","0","0","735627","0.23"
"4","17.684131604659793","1","2","1.0","5","1.0","2.0422764338135213","735627","0.23"
"3","13.523228751575282","2","6","0","5","0","0","735627","0.86"
"4","20.19398759110868","2","2","4.0","14","3.0","1.8372764338135212","735627","0.64"
"4","4.355511342465843","2","3","0","5","0","0","735627","0.21"
"8","11.133681818181817","0","3","8.0","1","8.0","9.747272727272728","735627","0.26"
"1","53.89925973946752","1","3","0","14","0","0","735627","14.99"
"1","9.229927924917682","1","3","0","1","0","0.40551020408163213","735627","0.20"
"2","5.368387096774194","2","2","1.0","5","3.0","3.74888888888889","735627","0.23"
"1","19.15009183798722","1","3","1.0","5","1.0","0","735627","0.25"
"5","33.20437690783964","1","3","0","5","0","0","735627","0.21"
"4","18.435989013350007","2","2","4.0","14","4.0","2.1453846153846152","735627","0.48"
"2","32.31262202588314","1","3","0","1","0","0","735627","0.20"
"2","11.4131195328376","1","2","0","1","0","0","735627","0.17"
"5","17.063282925485257","1","2","3.0","14","2.0","5.341493311275685","735627","1.25"
"2","17.392942534408707","1","8","0","1","0","0","735627","0.20"
"2","615.3710739152485","1","2","0","1","0","2.2592018779342715","735627","0.62"
"9","32.02184986991554","1","3","7.0","18","7.0","1.8372764338135212","735627","7.97"
"2","9.608105084306164","0","2","0","5","0","0","735627","0.20"
"4","29.638776459079313","2","4","2.0","14","2.0","1.9567058823529424","735627","0.81"
"6","8.807033594403022","1","2","3.0","5","3.0","0.666","735627","0.23"
"8","3.1139701770736252","1","4","5.0","5","4.0","2.6056548121918994","735627","0.23"
"1","0","1","3","1.0","1","1.0","0","735627","0.16"
"1","17.558039172486716","1","3","1.0","1","1.0","0","735627","0.17"
"2","13.701600219637156","2","7","0","5","0","0","735627","0.20"
"3","8.575270776123823","0","2","0","14","0","0","735627","0.32"
"7","3.1139701770736252","0","5","4.0","1","4.0","0.7683783783783783","735627","0.20"
"3","37.00569001595253","2","2","2.0","14","2.0","0","735627","18.71"
"2","14.181446022923991","1","2","0","1","0","0.6413636363636364","735627","0.16"
"6","3.1433659236961256","1","5","0","1","0","0.5136421725239613","735627","0.17"
"5","5.134347826086956","0","3","0.0","1","0.0","6.855276433813521","735627","0.17"
"2","22.003383251205403","1","8","0","1","0","1.8372764338135212","735627","0.19"
"1","110.86021723345058","3","3","0.0","14","1.0","3.74888888888889","735627","57.28"
"2","21.72815880006537","2","2","0.0","14","0.0","0","735627","0.78"
"4","47.14005291380075","1","2","4.0","14","4.0","8.59537167190876","735627","0.63"
"5","8.156871900733599","1","2","0","14","0","1.0331818181818182","735627","2.00"
"2","0.0","2","3","1.0","5","2.0","0","735627","0.22"
"2","61.18663166776752","1","16","0","1","0","0","735627","0.20"
"5","49.51134880613072","1","3","0","18","0","0","735627","14.99"
"6","19.09554748055253","2","5","4.0","14","4.0","1.8372764338135212","735627","1.00"
"5","11.475182112457016","1","2","0","1","0","0.666","735627","0.17"
"0","150.3100844618362","2","5","0","5","0","0","735627","0.25"
"4","11.95856770346638","1","2","0","5","0","1.0331818181818182","735627","0.58"
"4","32.60336213915674","0","2","0","1","0","5.418205128205128","735627","0.17"
"2","18.729621908545077","0","2","0","5","0","0","735627","0.24"
"1","72.9831634034446","0","6","0","1","0","0","735627","0.19"
"3","3.249079663532902","1","4","3.0","5","1.0","1.8372764338135212","735627","0.21"
"2","77.10332607575573","1","4","2.0","1","1.0","2.063905191873596","735627","0.20"
"2","0.571304347826087","1","2","2.0","1","1.0","0.5190243902439025","735627","0.17"
"4","70.86502899139568","1","2","2.0","5","3.0","0","735627","0.29"
"1","11.327528709291624","1","4","1.0","1","1.0","0","735627","0.17"
"5","24.897978862060796","1","2","4.0","5","4.0","1.8372764338135212","735627","0.21"
"5","12.142740020642027","1","2","0.0","1","0.0","2.3144639338135216","735627","0.16"
"7","53.39347540560678","0","2","0","18","0","0","735627","54.99"
"2","12.51031902894464","2","1","2.0","1","2.0","2.2592018779342715","733351","0.19"
"5","59.852306170634336","5","1","5.0","18","5.0","1.8372764338135212","733351","13.58"
"4","3.249079663532902","2","1","3.0","1","3.0","1.8372764338135212","733351","0.19"
"5","14.894075625642818","2","1","2.0","1","3.0","3.74888888888889","733351","0.19"
"2","11.672797748521191","1","1","0","14","0","0","733351","2.22"
"5","6.887526186829618","1","3","0","1","0","0.5136421725239613","733351","0.18"
"3","18.175924911139003","1","2","0","1","0","0.19350000000000003","733351","0.19"
"5","0","2","1","5.0","1","2.0","0","733351","0.18"
"7","18.393899514603348","3","2","5.0","14","5.0","1.8372764338135212","733351","3.29"
"2","4.857436031365517","3","2","1.0","5","1.0","0","733351","0.19"
"3","11.722775180510103","1","1","0.0","1","1.0","3.74888888888889","733351","0.20"
"3","76.11709818930115","2","3","2.0","14","2.0","0","733351","10.62"
"5","15.151150663971059","3","2","3.0","5","3.0","3.1771665437036316","733351","0.20"
"1","23.88199624115624","1","4","0","14","0","0","733351","1.30"
"3","7.803283538945095","5","2","2.0","5","2.0","3.901181625687117","733351","0.20"
"3","19.995174245086524","3","1","2.0","14","2.0","3.74888888888889","733351","0.99"
"4","0","1","1","5.0","14","3.0","3.6848671237675825","733351","0.33"
"3","24.10719690822713","1","1","7.0","14","7.0","0","733351","4.86"
"6","41.76159801235053","1","1","4.0","18","4.0","2.063905191873596","733351","1.00"
"1","0","1","1","1.0","1","1.0","1.2473118279569888","733351","0.20"
"4","58.84123491825201","1","1","0","5","0","0","733351","0.22"
"3","8.408661247249938","1","1","2.0","1","3.0","0.6011627906976744","733351","0.19"
"3","0","3","1","2.0","5","3.0","0","733351","0.21"
"2","16.98225925390805","1","3","0","14","0","0","733351","2.04"
"2","8.017115814248887","1","1","2.0","1","1.0","2.2592018779342715","733351","0.18"
"2","22.519518806713254","1","2","0","1","0","0","733351","0.20"
"2","5.3277265624154975","1","4","3.0","5","1.0","4.164264926478618","733351","1.26"
"4","0","1","5","3.0","1","3.0","0","733351","0.18"
"1","19.778146151979467","1","1","0","1","0","0.19350000000000003","733351","0.18"
"1","6.165117230621339","1","1","0","5","0","0","733351","0.21"
"5","0","5","2","8.0","5","8.0","0","733351","0.26"
"6","0.3753217391304349","1","7","0","1","0","0.5136421725239613","733351","0.19"
"3","8.703787189823615","1","2","4.0","1","4.0","0.4892857142857143","733351","0.18"
"4","7.867094109316176","1","3","2.0","1","2.0","1.5550724637681155","733351","0.17"
"5","0","2","1","4.0","1","3.0","0","733351","0.19"
"2","7.163670028688503","2","2","0","5","0","0","733351","6.53"
"4","0","1","1","5.0","1","4.0","0","733351","0.20"
"3","7.363125880995687","1","1","0","5","0","0","733351","0.20"
"0","150.96676206568182","0","5","0","5","0","0","733351","2.64"
"7","6.112123328035774","1","4","0","1","0","0.5136421725239613","733351","0.17"
"2","13.403144436789137","2","1","2.0","1","2.0","2.2592018779342715","733351","0.19"
"5","29.667366513817527","1","4","0","14","0","1.8372764338135212","733351","1.54"
"5","44.34915996221563","1","1","0","14","0","0","733351","1.95"
"3","52.67720995559091","1","1","2.0","1","4","2.0307764338135215","733351","0.17"
"2","0","1","1","1.0","1","1.0","0","733351","0.20"
"4","18.59216209729608","5","2","2.0","14","2.0","1.8372764338135212","733351","0.31"
"3","12.41549645213926","3","2","2.0","5","2.0","0","733351","0.21"
"2","35.08350830714125","1","2","0","1","0","0.19350000000000003","733351","0.20"
"4","10.79608274272403","0","1","0","5","0","0.19350000000000003","733351","0.19"
"4","12.716682138030908","1","1","2.0","14","2.0","1.6110740203193072","733351","1.99"
"0","250.50123576534003","0","3","0","5","0","0","733351","3.81"
"2","2.717576038555988","1","1","0","1","0","0.5136421725239613","733351","0.18"
"5","18.00150706892122","5","2","6.0","18","6.0","2.063905191873596","733351","4.11"
"3","285.28314224847765","3","1","2.0","5","2.0","0","733351","0.42"
"7","33.26879054576583","3","2","6.0","14","6.0","2.063905191873596","733351","0.34"
"4","22.137931992173083","1","1","0","5","0","0.19350000000000003","733351","0.21"
"2","7.293118201268137","1","6","0","5","0","0","733351","0.23"
"5","2.9138574164010542","1","4","0","1","0","0.5136421725239613","733351","0.20"
"2","15.766242023755009","1","1","0","5","0","1.8372764338135212","733351","0.19"
"3","2.8824538422755035","1","1","0","1","0","3.6376077591147284","733351","0.19"
"5","0","1","1","4.0","18","4.0","8.845732636850437","733351","1.00"
"3","37.14461427458411","1","2","4","1","4","0.19350000000000003","733351","0.18"
"6","18.87057727504401","2","3","6.0","18","6.0","1.8372764338135212","733351","1.72"
"7","7.992373954088949","2","1","6.0","5","6.0","0","733351","0.19"
"3","21.8934044855151","2","1","1.0","5","1.0","0","733351","0.21"
"4","63.19397755390963","1","2","1.0","14","2.0","0","733351","22.86"
"2","14.807934144854453","2","1","2.0","1","2.0","2.2592018779342715","733351","0.17"
"9","0.561","1","4","7.0","14","11.0","7.1010779104593595","733351","1.20"
"2","10.62442350655658","2","1","2.0","1","2.0","2.2592018779342715","733351","0.21"
"3","8.751844908031643","5","1","2.0","5","2.0","3.9110695372617963","733351","0.20"
"3","0","1","4","0","5","0","0","733351","0.44"
"1","170.01870464469152","1","2","1.0","1","1.0","0","733351","0.17"
"5","16.76868592278812","1","1","5.0","1","3.0","1.800331325301207","733351","0.17"
"0","227.65092344658459","0","1","0","5","0","0","733351","0.22"
"3","21.408958206680634","1","1","0.0","1","3.0","0.19350000000000003","733351","0.20"
"2","4.931936806390045","1","2","1.0","1","1.0","5.586165322702412","733351","0.17"
"2","0","1","2","0","5","0","0","733351","0.20"
"5","6.710178383329053","3","1","4.0","18","4.0","1.8372764338135212","733351","3.96"
"6","11.5478154413251","1","1","4.0","5","4.0","0.4892857142857143","733351","0.22"
"6","18.993148628356114","3","1","6.0","14","6.0","3.8642365171748025","733351","0.80"
"3","13.523228751575282","1","1","0","14","0","0","733351","0.31"
"5","20.192306477058015","1","1","0","5","0","0.19350000000000003","733351","0.19"
"1","473.4994497518607","0","2","0","1","0","0","733351","0.18"
"0","5.314906309917283","0","2","0","1","0","0","733351","0.19"
"4","42.921932760558896","2","1","0","1","0","0.19350000000000003","733351","0.19"
"5","29.258636395302982","1","1","0","14","0","0","733351","0.00"
"6","43.00866916657745","1","1","5.0","14","5.0","0","733351","0.39"
"3","10.020397447272977","2","1","2.0","14","2.0","0","733351","1.54"
"8","7.992908154546131","3","3","0","18","0","0","733351","13.49"
"3","4.212829663532903","2","1","1.0","1","1.0","3.0845882617705103","733351","0.20"
"2","8.890783103655256","1","2","1.0","1","1.0","0.4892857142857143","733351","0.31"
"1","22.97528157574654","1","3","1.0","1","1.0","0","733351","0.20"
"5","27.755017895178497","1","2","4.0","14","4.0","3.3531097671468553","733351","0.00"
"3","0.4317500000000001","2","3","4.0","5","3.0","0.4892857142857143","733351","0.20"
"2","9.366756839889913","2","1","2.0","1","2.0","2.2592018779342715","733351","0.18"
"1","0","1","3","1.0","1","1.0","0","733351","0.18"
"2","64.87306052421168","5","1","0","1","0","0","733351","0.17"
"6","12.515308005667725","5","2","0","14","0","0","733351","1.50"
"8","48.44039897532782","5","2","0","18","0","0","733351","3.26"
"4","14.167699600582141","1","1","2.0","1","4.0","0","733351","0.19"
"1","44.7624407095659","1","7","0","5","0","0","733351","12.90"
"4","34.998708893258936","3","2","3.0","5","3.0","0","733351","0.21"
"1","110.86021723345058","3","3","0.0","14","1.0","3.74888888888889","733351","72.18"
"10","108.80285778246534","5","3","10.0","18","10.0","2.2592018779342715","733351","17.49"
"2","21.387469215750254","2","2","0.0","18","0.0","0","733351","2.54"
"3","16.184827804389776","5","1","2.0","5","2.0","1.227654320987655","733351","0.20"
"3","96.89155259026691","1","1","0","14","0","0","733351","0.37"
"2","60.00520299113985","0","6","0","1","0","0","733351","0.17"
"4","2.4920833333333334","2","2","2.0","5","2.0","5.417014959020451","733351","0.30"
"2","0","3","1","2.0","14","2.0","0","733351","0.29"
"1","48.983070775826214","1","1","1.0","14","1.0","0","733351","2.20"
"1","28.620241923887093","1","1","1.0","14","1.0","0","733351","0.78"
"4","33.59924224589078","2","1","0","1","0","0","733351","0.19"
"2","3.249079663532902","2","1","1.0","1","2.0","1.8372764338135212","733351","0.19"
"6","9.71896939947933","3","2","0","5","0","1.8372764338135212","733351","0.20"
"5","12.78507382664289","2","1","0","1","0","0","733351","0.20"
"0","452.46309642732","0","3","0","14","0","0","733351","1.97"
"1","0","1","1","1.0","1","2.0","1.8372764338135212","733351","0.31"
"6","16.54104841686448","3","2","3.0","5","3.0","1.800331325301207","733351","0.21"
"1","5.520770413016723","1","1","0","1","0","0.5136421725239613","733351","0.18"
"3","33.457231735124644","1","3","4.0","5","3.0","1.8372764338135212","733351","0.20"
"5","51.87945397291551","2","1","3.0","14","3.0","1.8372764338135212","733351","1.97"
"4","22.766849346178926","1","1","3.0","14","4.0","0","733351","0.36"
"1","19.198284893413867","1","1","0","5","0","0","733351","0.21"
"5","91.77471089246689","0","4","0.0","14","4.0","1.8372764338135212","727901","4.40"
"1","8.220007620396924","1","3","0","1","0","0","727901","0.24"
"5","206.78409475506223","1","2","1.0","5","6.0","0","727901","0.79"
"4","62.11954055209422","1","5","0","5","0","0","727901","0.59"
"0","1603.481037279434","0","3","0","14","0","0","727901","1099.99"
"6","36.99494900427781","0","4","0","5","0","0","727901","2.22"
"1","45.313652255797116","0","6","0","5","0","0","727901","5.00"
"2","31.57069129813933","1","3","2.0","1","1.0","0","727901","0.24"
"6","51.72740348580158","0","2","0","14","0","0","727901","2.99"
"3","557.4813762296964","1","2","1.0","14","1.0","0","727901","27.00"
"6","26.977272766018245","0","3","0","5","0","0","727901","0.49"
"1","164.95593333333335","1","3","0","1","0","0","727901","0.31"
"3","99.04468950263157","1","1","1.0","1","1.0","0","727901","0.24"
"1","165.7877419681613","0","4","0","5","0","0","727901","3.99"
"4","98.28381996250742","1","5","0","14","0","0","727901","21.99"
"2","49.94476162790698","1","2","1.0","5","1.0","0","727901","1.29"
"2","118.9064725333934","1","2","0","5","0","0","727901","14.99"
"2","224.07695073412518","0","10","0","5","0","0","727901","3.99"
"2","122.95998218252446","1","6","0","14","0","0","727901","49.99"
"3","0","0","7","1.0","1","3.0","0","727901","0.22"
"1","66.39998251767861","0","2","0","1","0","0.6011627906976744","727901","0.24"
"1","350.5845803785093","1","1","0","1","0","0","727901","0.39"
"2","382.11772406614585","1","2","1.0","1","2.0","0","727901","0.37"
"3","59.191437491484265","0","5","2.0","5","2.0","0","727901","0.49"
"1","71.32979666666667","0","4","0","14","0","0","727901","2.99"
"3","256.02145391925086","1","8","0","5","0","0","727901","3.49"
"2","81.57427088291877","0","5","1.0","1","1.0","0","727901","0.24"
"1","56.52436929828964","1","2","1.0","5","1.0","25.964019607843106","727901","0.49"
"2","191.2983030810226","0","4","0","5","0","0","727901","0.49"
"4","61.582151777198554","0","3","4.0","5","4.0","0","727901","19.06"
"3","559.9723226263205","1","2","2.0","1","2.0","0","727901","0.24"
"4","556.6268700327444","0","5","2.0","1","3.0","1.8372764338135212","727901","0.24"
"2","23.144617910028984","0","4","0","1","0","0","727901","0.24"
"5","37.12943684668469","1","2","3.0","1","5.0","0","727901","0.24"
"2","787.9576785278733","1","1","1.0","1","2.0","0","727901","0.24"
"2","82.01344887046321","1","2","0","1","0","0","727901","0.22"
"4","117.9785853119642","0","2","0","5","0","0","727901","0.99"
"1","229.9134022949545","1","7","0","5","0","0","727901","0.99"
"4","16.564035893399694","0","2","0","1","0","0","727901","0.24"
"4","0.0","0","4","3.0","1","1.0","0","727901","0.24"
"4","97.16245093761762","0","1","0","14","0","0","727901","6.49"
"3","141.1513045679601","0","2","0","14","0","0","727901","9.00"
"3","695.6310998984641","0","6","0","5","0","0","727901","12.47"
"3","86.1210603415173","0","4","0","14","0","0","727901","1.75"
"3","4.397991362309177","0","4","1.0","1","4.0","0","727901","0.24"
"1","367.0818250276086","0","5","0","5","0","0","727901","7.62"
"3","98.9700446302923","1","2","4","14","4","0","727901","21.99"
"6","138.95112824812563","0","5","1.0","14","1.0","0","727901","47.88"
"1","24.945984071038676","0","4","0","5","0","0","727901","0.49"
"6","216.6010519497201","1","3","6.0","14","6.0","1.8372764338135212","727901","4.99"
"1","58.54945203970203","0","3","0","1","0","0","727901","0.24"
"1","113.69487515728471","1","5","0","1","0","0","727901","0.28"
"4","19.091541931186995","0","7","4","5","4","1.8372764338135212","727901","0.49"
"6","43.005177435605106","0","3","1.0","14","1.0","1.8372764338135212","727901","13.00"
"2","214.80905236915842","1","2","1.0","5","1.0","0","727901","0.39"
"1","26.517361474678523","1","1","0","1","0","0","727901","0.24"
"4","28.862943810951457","0","2","0","5","0","0","727901","0.99"
"7","315.58275191762766","0","3","5.0","14","5.0","0","727901","2.49"
"4","94.47192247701786","0","2","0","14","0","0","727901","59.99"
"2","0","1","2","0","5","0","0","727901","45.97"
"3","26.44081904143877","1","1","0","5","0","0","727901","0.99"
"4","749.4134160614697","0","3","0","5","0","0","727901","0.79"
"4","83.31632629362097","0","3","0","5","0","0","727901","0.49"
"6","83.07883144781584","0","3","4.0","14","4.0","24.561233225274325","727901","4.99"
"2","301.8084905614007","1","2","0","5","0","4.069444444444446","727901","60.00"
"2","0","1","1","1.0","1","3.0","0","734898","0.19"
"2","43.426619298633355","2","1","0","5","0","0","734898","0.18"
"2","0","1","1","2.0","1","2.0","0","734898","0.19"
"5","23.963020326296768","2","1","6.0","5","6.0","0","734898","0.18"
"2","29.781626093158565","2","1","0","1","0","0","734898","0.19"
"2","50.73344165974982","1","1","2.0","14","1.0","0","734898","0.33"
"5","17.739956322838903","2","1","2.0","5","5.0","1.2473118279569888","734898","0.20"
"3","3.417367205542727","1","1","2.0","1","1.0","2.611048049016453","734898","0.19"
"3","12.75729679588763","2","2","2.0","5","1.0","0","734898","0.22"
"4","17.373372496383887","2","1","0","14","0","2.063905191873596","734898","0.48"
"3","3.249079663532902","1","1","1.0","1","2.0","2.0634302799673674","734898","0.17"
"3","147.95780699239077","2","1","0","1","0","0","734898","0.18"
"3","23.044367848183757","1","1","3.0","14","2.0","0.5471428571428572","734898","0.47"
"4","26.86964910614901","2","1","2.0","18","4.0","2.1453846153846152","734898","0.62"
"3","19.790743392554713","2","1","2.0","14","2.0","0.20500000000000002","734898","0.58"
"5","130.70409055416508","2","1","7.0","14","5.0","0","734898","0.31"
"3","10.074931409994733","2","1","0","5","0","0","734898","0.20"
"3","76.63868135967357","2","1","1.0","14","4.0","0","734898","0.75"
"3","5.235910767815373","2","5","0","5","0","0","734898","0.33"
"4","41.7884089660923","2","1","0","18","0","0","734898","0.64"
"4","41.456298346604434","1","1","2.0","1","4.0","1.800331325301207","734898","0.18"
"0","126.6501695665577","0","2","0","18","0","0","734898","0.80"
"4","31.060480017081684","1","1","2.0","1","4.0","0","734898","0.18"
